Topic,Timestamp,Words,Frequency,Name
1,2019-01-01,"subsidizing, carattini, kallbekken, bedfellows, orlov",4,1_climate_emissions_change_warming
1,2019-02-01,"courage, refused, nomination, rejects, greener",2,1_climate_emissions_change_warming
1,2019-03-01,"acknowledges, cuba, constitution, climate, mannequin",8,1_climate_emissions_change_warming
1,2019-04-01,"ecologists, broecker, 19312019, geochemist, axed",3,1_climate_emissions_change_warming
1,2019-05-01,"mustsee, pelling, kirsten, garschagen, westphal",4,1_climate_emissions_change_warming
1,2019-06-01,"carbonemissions, elicitation, relaxes, limits, specialists",2,1_climate_emissions_change_warming
1,2019-07-01,"remaining, budget, estimates, carbon, climate",5,1_climate_emissions_change_warming
1,2019-08-01,"infrastructure, gigatonnes, co2, emissions, committed",3,1_climate_emissions_change_warming
1,2019-09-01,"climate, warming, emissions, change, dioxide",17,1_climate_emissions_change_warming
1,2019-10-01,"lawsuit, climate, kids, accuses, africas",5,1_climate_emissions_change_warming
1,2019-11-01,"climate, fund, attracts, pledges, paris",6,1_climate_emissions_change_warming
1,2019-12-01,"lawyer, climate, emissions, russiaeurope, moravcsik",6,1_climate_emissions_change_warming
1,2020-01-01,"climate, morerealistic, davos, mustering, baselines",4,1_climate_emissions_change_warming
1,2020-02-01,"bezos, richest, fortune, iceage, jeff",1,1_climate_emissions_change_warming
1,2020-03-01,"climate, emissions, bricksandmortar, bailouts, ivanova",7,1_climate_emissions_change_warming
1,2020-04-01,"climate, stupider, alleviation, handinhand, climatefriendly",5,1_climate_emissions_change_warming
1,2020-05-01,"19312020, houghton, tenacious, advocate, founder",1,1_climate_emissions_change_warming
1,2020-06-01,"recoveries, postponed, classrooms, traction, lowcarbon",3,1_climate_emissions_change_warming
1,2020-07-01,"removal, weathering, co2removal, rock, proposition",2,1_climate_emissions_change_warming
1,2020-08-01,"mainstay, energystorage, green, reliance, investments",2,1_climate_emissions_change_warming
1,2020-09-01,"abandoning, lowcarbon, crash, cheap, puts",1,1_climate_emissions_change_warming
1,2020-10-01,"midcentury, flyers, renewables, flights, scholars",2,1_climate_emissions_change_warming
1,2020-11-01,"paris, left, whats, deal, halting",2,1_climate_emissions_change_warming
1,2020-12-01,"transfers, financial, prices, carbon, uniform",4,1_climate_emissions_change_warming
1,2021-01-01,"aquaticscience, action, climate, curbed, day",4,1_climate_emissions_change_warming
1,2021-02-01,"oecd, climatepolicy, flatten, prosperity, calculating",4,1_climate_emissions_change_warming
1,2021-03-01,"agree, imports, accountable, vague, netzero",4,1_climate_emissions_change_warming
1,2021-04-01,"climate, pledges, emissions, commitment, richworld",6,1_climate_emissions_change_warming
1,2021-05-01,"contrails, earthscience, reboots, tweaking, breathe",2,1_climate_emissions_change_warming
1,2021-06-01,"upgrade, how, heres, actually, assessment",1,1_climate_emissions_change_warming
1,2021-07-01,"climate, worlds, china, emissionstrading, crimmins",6,1_climate_emissions_change_warming
1,2021-08-01,"cros, netnegative, carbon, climate, removal",5,1_climate_emissions_change_warming
1,2021-09-01,"climate, change, milliontonne, directair, teaspoon",8,1_climate_emissions_change_warming
1,2021-10-01,"pv, climate, cop26, consumption, energy",11,1_climate_emissions_change_warming
1,2021-11-01,"cop26, climate, demand, emissions, glasgow",27,1_climate_emissions_change_warming
1,2021-12-01,"climate, climatedamaging, carbonneutrality, 2trillion, superpolluters",5,1_climate_emissions_change_warming
1,2022-01-01,"energized, 2022, cop26, beyond, halt",1,1_climate_emissions_change_warming
1,2022-02-01,"emissions, policies, climate, ipcc, political",6,1_climate_emissions_change_warming
1,2022-03-01,"emissions, climate, climatesocial, packages, stimulus",8,1_climate_emissions_change_warming
1,2022-04-01,"pledges, warming, celsius, degrees, climate",9,1_climate_emissions_change_warming
1,2022-05-01,"unsold, cryptocurrency, climate, partnering, treaties",4,1_climate_emissions_change_warming
1,2022-06-01,"editor, duediligence, letter, decolonization, naturebased",6,1_climate_emissions_change_warming
1,2022-07-01,"climate, supreme, court, coal, violence",10,1_climate_emissions_change_warming
1,2022-08-01,"climate, legislation, us369, emissionsstorage, billions",7,1_climate_emissions_change_warming
1,2022-09-01,"energy, climate, deadlocked, clean, greenenergy",7,1_climate_emissions_change_warming
1,2022-10-01,"scco2, climate, risks, estimates, nasem",9,1_climate_emissions_change_warming
1,2022-11-01,"cop27, climate, summit, finance, emissions",15,1_climate_emissions_change_warming
1,2022-12-01,"globalized, pv, climate, supply, module",6,1_climate_emissions_change_warming
1,2023-01-01,"textbooks, 2000s, shrinks, sections, farther",1,1_climate_emissions_change_warming
2,2005-09-01,"biotech, drug, biotechnology, accused, overviews",8,2_drug_biotech_patent_trials
2,2005-10-01,"patent, reputation, hongyun, wills, 2005101038437796b",6,2_drug_biotech_patent_trials
2,2005-11-01,"biodrugs, morningafter, copycat, watchdog, fierce",3,2_drug_biotech_patent_trials
2,2005-12-01,"vioxx, serono, opts, lurch, thirdlargest",3,2_drug_biotech_patent_trials
2,2006-01-01,"alan, sloankettering, york, herrling, memorial",2,2_drug_biotech_patent_trials
2,2006-02-01,"husbandandwife, copeland, rumblings, neal, jenkins",3,2_drug_biotech_patent_trials
2,2006-03-01,"vioxx, drug, wadman, meredith, trial",8,2_drug_biotech_patent_trials
2,2006-04-01,"drug, clinicaltrial, biotechnology, 48billion, painstaking",7,2_drug_biotech_patent_trials
2,2006-05-01,"patent, vioxx, drug, office, qualms",9,2_drug_biotech_patent_trials
2,2006-06-01,"boston, drug, academic, tissuesample, companies",4,2_drug_biotech_patent_trials
2,2006-07-01,"blazers, student, everhigher, squandering, jayaraman",4,2_drug_biotech_patent_trials
2,2006-08-01,"bouchie, briefs, widest, fizz, monya",4,2_drug_biotech_patent_trials
2,2006-09-01,"hoag, drug, reevaluate, hannah, valid",2,2_drug_biotech_patent_trials
2,2006-10-01,"rung, copycats, drugsafety, brands, ibm",3,2_drug_biotech_patent_trials
2,2006-11-01,"meth, bitterest, dealers, companies, traded",3,2_drug_biotech_patent_trials
2,2006-12-01,"handing, singapores, complaint, awry, mandavilli",4,2_drug_biotech_patent_trials
2,2007-01-01,"laude, postblockbuster, cum, uncredited, molecularbiology",6,2_drug_biotech_patent_trials
2,2007-02-01,"restructures, axed, cuts, drug, michigan",2,2_drug_biotech_patent_trials
2,2007-03-01,"drug, piccart, aron, goldhirsch, preempts",9,2_drug_biotech_patent_trials
2,2007-04-01,"drug, marry, drugsafety, prosecution, reclaim",6,2_drug_biotech_patent_trials
2,2007-05-01,"harvard, deaconess, nissen, midsized, cardiologist",6,2_drug_biotech_patent_trials
2,2007-06-01,"meredith, wadman, biotechnology, legalize, tenable",6,2_drug_biotech_patent_trials
2,2007-07-01,"patent, wadman, meredith, office, examiners",7,2_drug_biotech_patent_trials
2,2007-08-01,"drugs, chong, cancerprevention, zurichs, sullivan",5,2_drug_biotech_patent_trials
2,2007-09-01,"patent, jobhunting, loblevyt, danzon, followon",7,2_drug_biotech_patent_trials
2,2007-10-01,"rearguard, patent, pending, meredith, wadman",1,2_drug_biotech_patent_trials
2,2007-11-01,"biotech, bottleneck, patents, drug, tatum",8,2_drug_biotech_patent_trials
2,2007-12-01,"saudiitalian, arbor, cancerresearch, siege, pfizers",3,2_drug_biotech_patent_trials
2,2008-01-01,"biopolis, singapores, strives, gears, translation",2,2_drug_biotech_patent_trials
2,2008-02-01,"fake, medicine, counterfeiters, distributors, quashing",5,2_drug_biotech_patent_trials
2,2008-03-01,"burnham, florida, orlando, universityinspired, prosecution",5,2_drug_biotech_patent_trials
2,2008-04-01,"biotech, louisville, bangalore, surrogate, drug",8,2_drug_biotech_patent_trials
2,2008-05-01,"torti, bestseller, resonates, helsinki, chief",4,2_drug_biotech_patent_trials
2,2008-06-01,"laurencin, cato, translational, connecticut, medicine",8,2_drug_biotech_patent_trials
2,2008-07-01,"lilly, glaxosmithkline, enlightenment, merck, profits",2,2_drug_biotech_patent_trials
2,2008-09-01,"fda, imclone, biochemicals, 280, buy",3,2_drug_biotech_patent_trials
2,2008-10-01,"pharma, gsks, financialdisclosure, henney, biorevolution",6,2_drug_biotech_patent_trials
2,2008-11-01,"trost, amputee, cardiology, wyeth, charitys",4,2_drug_biotech_patent_trials
2,2008-12-01,"cancerresearch, donation, oregon, pledge, worry",2,2_drug_biotech_patent_trials
2,2009-01-01,"68billion, biologics, wyeth, biotechs, chases",2,2_drug_biotech_patent_trials
2,2009-02-01,"ecstasy, mergerrelated, bloodbath, haemorrhage, cleantech",5,2_drug_biotech_patent_trials
2,2009-03-01,"drug, drugs, chandrasekharan, subhashini, communitycollege",9,2_drug_biotech_patent_trials
2,2009-04-01,"biotech, patent, avantgarde, catchup, crumbling",8,2_drug_biotech_patent_trials
2,2009-05-01,"biotech, traded, executives, drugdevelopment, poll",3,2_drug_biotech_patent_trials
2,2009-06-01,"biosafety, houstons, sturchio, universitybased, souring",8,2_drug_biotech_patent_trials
2,2009-07-01,"biotech, harmonization, lucila, ohnomachado, bulletin",4,2_drug_biotech_patent_trials
2,2009-08-01,"sanofiaventis, lowdown, chew, companys, shakeup",1,2_drug_biotech_patent_trials
2,2009-09-01,"companies, biotechnology, drug, thacker, spinout",7,2_drug_biotech_patent_trials
2,2009-10-01,"retraining, oregon, bridges, biotechnology, biotech",1,2_drug_biotech_patent_trials
2,2009-11-01,"drug, peggy, hamburg, concoct, sacking",4,2_drug_biotech_patent_trials
2,2009-12-01,"herbs, ranked, symptom, pharma, healing",2,2_drug_biotech_patent_trials
2,2010-01-01,"biotech, ashworth, drug, translational, genepatent",5,2_drug_biotech_patent_trials
2,2010-02-01,"biotech, gollin, patentfiling, pirating, drug",6,2_drug_biotech_patent_trials
2,2010-03-01,"mephedrone, invalid, judged, borrowed, resignation",3,2_drug_biotech_patent_trials
2,2010-04-01,"biotech, midtrial, handled, smaglik, investing",4,2_drug_biotech_patent_trials
2,2010-05-01,"corralled, drugsafety, bio, intellectualproperty, bounces",4,2_drug_biotech_patent_trials
2,2010-06-01,"tax, firms, biotech, disappointingly, cash",4,2_drug_biotech_patent_trials
2,2010-07-01,"ehlers, contract, industry, pharmaceutical, drug",6,2_drug_biotech_patent_trials
2,2010-08-01,"atrazine, fdas, revs, escalates, spat",2,2_drug_biotech_patent_trials
2,2010-09-01,"potti, ghostwriting, earlyphase, downplayed, rebuffed",4,2_drug_biotech_patent_trials
2,2010-10-01,"reprinting, raised, profitable, industryfunded, flag",2,2_drug_biotech_patent_trials
2,2010-11-01,"patents, drugprice, valuebased, sensibly, biosimilar",5,2_drug_biotech_patent_trials
2,2010-12-01,"bayhdole, bhaven, sampat, garret, fitzgerald",3,2_drug_biotech_patent_trials
2,2011-01-01,"defamation, deathrow, judicial, perus, overturned",2,2_drug_biotech_patent_trials
2,2011-02-01,"industry, capitulating, genzyme, jobs, shies",5,2_drug_biotech_patent_trials
2,2011-03-01,"drugdiscovery, ripe, us200, disunity, vallance",4,2_drug_biotech_patent_trials
2,2011-04-01,"propertyrights, litigation, aims, front, inventors",3,2_drug_biotech_patent_trials
2,2011-05-01,"cancertherapeutics, stifles, payment, shun, openings",3,2_drug_biotech_patent_trials
2,2011-06-01,"justifies, drug, generics, commend, fending",5,2_drug_biotech_patent_trials
2,2011-07-01,"varmus, harold, inventors, breeds, patents",2,2_drug_biotech_patent_trials
2,2011-09-01,"patent, reinstates, ludwig, crumbling, litigation",6,2_drug_biotech_patent_trials
2,2011-10-01,"masterclass, brainstorm, colloquy, stagnating, cancerdrug",3,2_drug_biotech_patent_trials
2,2011-11-01,"thalidomides, revenue, austerity, feels, pharma",2,2_drug_biotech_patent_trials
2,2011-12-01,"traditional, herbal, medicine, medicines, stock",12,2_drug_biotech_patent_trials
2,2012-01-01,"trials, drug, harlow, ncats, druglikeness",6,2_drug_biotech_patent_trials
2,2012-02-01,"ekblom, glaxosmithklines, biosimilars, anders, astrazeneca",5,2_drug_biotech_patent_trials
2,2012-03-01,"patent, drug, patents, preclinical, counterfeiting",8,2_drug_biotech_patent_trials
2,2012-04-01,"quo, opts, venturecapital, bpa, pakistani",5,2_drug_biotech_patent_trials
2,2012-05-01,"fda, pharmaceutical, sector, testing, drug",6,2_drug_biotech_patent_trials
2,2012-06-01,"salim, abdool, karim, layoffs, slim",2,2_drug_biotech_patent_trials
2,2012-07-01,"drug, singlepatent, postpones, overhauled, defying",7,2_drug_biotech_patent_trials
2,2012-08-01,"nehal, cardiologist, mehta, shakes, compensation",2,2_drug_biotech_patent_trials
2,2012-09-01,"genericdrug, tighter, curb, patent, trade",1,2_drug_biotech_patent_trials
2,2012-10-01,"texas, perlstein, cronyism, fund, trust",6,2_drug_biotech_patent_trials
2,2012-11-01,"biotech, patent, sector, expiration, metalsnaring",6,2_drug_biotech_patent_trials
2,2012-12-01,"drug, affront, wrangles, serono, liberty",6,2_drug_biotech_patent_trials
2,2013-01-01,"beginners, hoping, trial, complexities, conducting",1,2_drug_biotech_patent_trials
2,2013-02-01,"seedpatent, translational, tortuous, nihs, austin",4,2_drug_biotech_patent_trials
2,2013-03-01,"tcm, raos, s90s92, decoction, valuebased",4,2_drug_biotech_patent_trials
2,2013-04-01,"justices, court, gleevec, upholds, novartis",4,2_drug_biotech_patent_trials
2,2013-06-01,"patents, biotechnology, ruling, ammann, lather",6,2_drug_biotech_patent_trials
2,2013-07-01,"rented, gambles, willing, congressional, streak",2,2_drug_biotech_patent_trials
2,2013-08-01,"biotechnology, djulbegovic, spurns, offerings, noninfectious",5,2_drug_biotech_patent_trials
2,2013-09-01,"biotechnology, unlicensed, unseemly, payoff, surfeit",2,2_drug_biotech_patent_trials
2,2013-10-01,"executions, grantgiving, incurs, scrambles, anaesthetic",4,2_drug_biotech_patent_trials
2,2013-11-01,"prejudice, asking, policies, government, basis",1,2_drug_biotech_patent_trials
2,2013-12-01,"patent, database, bargain, unpublished, thoroughly",3,2_drug_biotech_patent_trials
2,2014-01-01,"drug, leaving, goodwill, academia, dosing",4,2_drug_biotech_patent_trials
2,2014-03-01,"medicaldiagnostics, clinicaltrials, await, revamped, hinder",2,2_drug_biotech_patent_trials
2,2014-04-01,"zaffaroni, typeitalic19232014emphasis, bioentrepreneur, combinator, biotech",2,2_drug_biotech_patent_trials
2,2014-05-01,"tiered, tribulations, drug, trials, ramps",3,2_drug_biotech_patent_trials
2,2014-06-01,"ema, reassuring, anonymized, confronted, trolls",3,2_drug_biotech_patent_trials
2,2014-07-01,"patent, trialdata, reels, disclosing, merits",3,2_drug_biotech_patent_trials
2,2014-08-01,"outsourcing, multiplying, drugmakers, contract, organizations",1,2_drug_biotech_patent_trials
2,2014-09-01,"charities, baell, assayduping, walters, naivety",3,2_drug_biotech_patent_trials
2,2014-10-01,"seedpatent, 289290, patented, disclosing, monsanto",2,2_drug_biotech_patent_trials
2,2014-11-01,"clinicaltrial, rankle, drugtest, reporting, helsinki",4,2_drug_biotech_patent_trials
2,2014-12-01,"trainees, boosting, prepare, business, programmes",1,2_drug_biotech_patent_trials
2,2015-01-01,"biosimilar, cheerful, fronts, weapon, cheaper",3,2_drug_biotech_patent_trials
2,2015-02-01,"califf, cardiologist, championed, specialist, clinicaltrial",1,2_drug_biotech_patent_trials
2,2015-03-01,"drugstudy, chafe, minnesota, boot, entrepreneur",2,2_drug_biotech_patent_trials
2,2015-04-01,"oneperson, schork, commenters, disclosure, medicine",2,2_drug_biotech_patent_trials
2,2015-05-01,"trolls, patent, bioethics, caplan, unscrupulous",3,2_drug_biotech_patent_trials
2,2015-06-01,"bostons, biotech, kendall, startups, rents",4,2_drug_biotech_patent_trials
2,2015-07-01,"acceptability, financialincentive, schemes, rewardbased, abstinence",4,2_drug_biotech_patent_trials
2,2015-08-01,"cancerphysics, biotherapeutics, savvy, clinicaltrialsgov, oncologists",3,2_drug_biotech_patent_trials
2,2015-10-01,"surgery, medicaltechnology, marchant, ideals, outright",4,2_drug_biotech_patent_trials
2,2015-11-01,"nisen, perry, prebys, sanford, jolla",3,2_drug_biotech_patent_trials
2,2015-12-01,"venture, shamshina, capitalist, workload, capitalists",3,2_drug_biotech_patent_trials
2,2016-01-01,"fatal, french, uks, demanding, trial",2,2_drug_biotech_patent_trials
2,2016-02-01,"trials, goldacre, migr, tumult, vilcek",5,2_drug_biotech_patent_trials
2,2016-03-01,"kickstart, upgrade, alive, dream, keeps",1,2_drug_biotech_patent_trials
2,2016-04-01,"downer, moonshots, gsk, untested, multiply",4,2_drug_biotech_patent_trials
2,2016-05-01,"domdey, munos, horst, bernard, biotech",6,2_drug_biotech_patent_trials
2,2016-06-01,"534, drugs, 305306, skyrocketing, 161",3,2_drug_biotech_patent_trials
2,2016-07-01,"splurge, multimillion, prioritizes, dollar, reception",2,2_drug_biotech_patent_trials
