Topic,Timestamp,Words,Frequency
29,2005,"colliders, collider, oxford, brian, foster",1
29,2006,"collider, particle, accelerator, physicists, higgs",7
29,2007,"collider, higgs, particle, hadron, lhc",15
29,2008,"collider, particle, lhc, hadron, higgs",28
29,2009,"lhc, particle, collider, higgs, physicists",8
29,2010,"higgs, collider, particle, lhc, boson",10
29,2011,"higgs, collider, boson, particle, lhc",22
29,2012,"higgs, boson, particle, collider, physicists",26
29,2013,"higgs, particle, lhc, collider, boson",8
29,2014,"collider, higgs, hadron, particle, lhc",8
29,2015,"collider, lhc, hadron, particle, higgs",19
29,2016,"lhc, particle, higgs, physicists, 739",9
29,2017,"decays, higgs, particle, lepton, standard",6
29,2018,"higgs, boson, particle, lhc, collider",12
29,2019,"supercollider, collider, particle, powerful, cernlike",4
29,2020,"muon, beams, cooling, ionization, colliders",4
29,2021,"muon, particle, collider, lhc, higgs",5
29,2022,"higgs, boson, particle, collider, lhc",19
30,2005,"scn1, rhd2atrbohc, gibberellin, trichoblast, root",2
30,2006,"plants, selfincompatibility, auxin, nonhair, gl2",6
30,2007,"jasmonate, plant, plants, jaz, arabidopsis",15
30,2008,"branching, shoot, strigolactones, auxin, plant",11
30,2009,"aba, flowering, abscisic, plant, pep1",11
30,2010,"root, jasmonate, coi1, arabidopsis, plant",9
30,2011,"bri1, florigen, plant, arabidopsis, flowering",10
30,2012,"npr1, npr3, auxin, npr4, salicylic",10
30,2013,"d53, sl, signalling, plant, flm",10
30,2014,"auxin, osca1, flc, osmotic, arabidopsis",7
30,2015,"plant, root, epr3, arabidopsis, plants",19
30,2016,"lure1, thaliana, arabidopsis, strigolactone, prk6",9
30,2017,"plant, plants, arabidopsis, root, translational",9
30,2018,"plant, arabidopsis, bak1, d3, stomatal",10
30,2019,"auxin, plant, plants, fca, arabidopsis",13
30,2020,"plant, plants, arabidopsis, root, signalling",21
30,2021,"auxin, plant, pti, arabidopsis, plants",15
30,2022,"auxin, plant, arabidopsis, plants, thaliana",22
30,2023,"phytohormone, nss, tsw, tcp21, nlr",1
31,2013,"genesnipping, leaps, company, crispr, launch",1
31,2014,"editing, crisprcas9, crispr, chromosomal, saturation",7
31,2015,"crispr, editing, cas9, crisprcas9, spcas9",17
31,2016,"crispr, editing, geneediting, crisprcas9, offtarget",31
31,2017,"crispr, editing, embryos, geneediting, crisprcas9",25
31,2018,"crispr, editing, geneediting, cas9, offtarget",32
31,2019,"crispr, editing, offtarget, geneediting, base",42
31,2020,"crispr, editing, geneediting, multiplexed, base",23
31,2021,"crispr, editing, progeria, base, hgps",16
31,2022,"crispr, editing, offtarget, typewriter, recording",11
32,2005,"interactome, proteinprotein, ccsbhi1, proteomescale, proteins",8
32,2006,"protein, complexes, proteins, proteinprotein, downhill",19
32,2007,"proteins, protein, folding, proteinprotein, sah",22
32,2008,"proteome, proteins, protein, haploid, proteomics",11
32,2009,"protein, proteindesign, interrogans, proteins, absolute",17
32,2010,"folding, protein, reactome, proteins, enzymechip",12
32,2011,"pulldown, misfolding, simpull, protein, singlemolecule",10
32,2012,"protein, multiisotope, proteins, spectrometry, design",15
32,2013,"e1a, ligandbinding, proteins, protein, design",7
32,2014,"proteome, draft, allostery, proteomicsdb, massspectrometrybased",6
32,2015,"repeat, metazoan, intrinsically, disordered, proteins",5
32,2016,"peptides, design, protein, proteins, motions",8
32,2017,"binders, protein, design, massively, designs",4
32,2018,"disordered, protein, proteins, entropic, dfhbi",10
32,2019,"protein, design, novo, orthogonal, heterodimers",10
32,2020,"huri, protein, proteins, entrenches, prediction",6
32,2021,"conical, protein, proteins, prediction, alphafold",13
32,2022,"proteins, protein, design, highenergy, 310helices",19
32,2023,"alphafolds, deepminds, alphafold, proteinfolding, swept",1
33,2005,"fiddly, immensely, recipes, protracted, mirrorimage",1
33,2006,"amide, revelatory, accomplish, archetypal, symmetrybreaking",2
33,2007,"hydrocarbons, ch, unimaginable, bonds, unreactive",1
33,2008,"metathesis, catalysts, reactions, organocatalysis, acetaldehyde",7
33,2009,"hydrocarbons, reactions, dendralenes, dendralene, bond",3
33,2010,"bonds, feedstocks, amide, cc, carboncarbon",5
33,2011,"alkenes, bonds, stereoselective, synthesis, catalytic",9
33,2012,"bonds, ch, functionalization, reaction, diketones",15
33,2013,"alcohols, amines, stereoinversion, benzyne, reagents",5
33,2014,"enantioselective, bonds, quaternary, ch, carboncarbon",19
33,2015,"bonds, catalysis, ch, catalysts, photoredox",20
33,2016,"bonds, ch, halides, metathesis, enantioselective",17
33,2017,"ch, alkenes, functionalization, crossmetathesis, diiron",12
33,2018,"bonds, ch, functionalization, reactions, enantioselective",23
33,2019,"ch, reaction, functionalization, reactions, bonds",14
33,2020,"bonds, ch, reactions, alkenes, reaction",13
33,2021,"aryl, bonds, ch, synthesis, reaction",15
33,2022,"bonds, ch, alkyl, reactions, enantioselective",21
33,2023,"oxygenation, ch, overoxidation, bonds, di",1
34,2005,"physicsemphasis, typeitalicnature, recalls, favourite, newsnaturecom",2
34,2006,"2006, stories, springemphasis, newsnaturecoms, mashed",6
34,2007,"typeitalicnatureemphasis, maddox, emphasis, lockyers, magazine",12
34,2008,"emphasis, leibnizs, typeitalicnatureemphasis, happened, typeitalicnatureemphasiss",9
34,2009,"maddox, 19252009, happened, john, 198095",4
34,2010,"emphasis, typeitalicnatureemphasiss, happened, vannevar, frontieremphasis",5
34,2011,"emphasis, typeitalicnatureemphasiss, typeitalic19552011emphasis, typeitalic19272011emphasis, year",5
34,2012,"typeitalicnatureemphasiss, emphasis, graph, 862864, typeitalic19512012emphasis",7
34,2013,"typeitalicnatureemphasiss, emphasis, discoverer, 365, typeitalic19462013emphasis",6
34,2014,"emphasis, typeitalicnatureemphasiss, 2014, readonly, subscribers",12
34,2015,"typeitalicnatureemphasiss, quiz, paying, emphasis, news",23
34,2016,"emphasis, typeitalicnatureemphasiss, quiz, typeitalicnatureemphasis, paying",16
34,2017,"emphasis, typeitalicnatureemphasiss, typeitalicnatureemphasis, march, favourite",15
34,2018,"emphasis, typeitalicnatureemphasis, typeitalicnatureemphasiss, editorinchief, skipper",10
34,2019,"pastcast, typeitalicnatureemphasiss, typeitalicnatureemphasis, emphasis, delve",29
34,2020,"emphasis, typeitalicnatureemphasiss, typeitalicnatureemphasis, editorials, 2020",14
34,2021,"typeitalicnatureemphasiss, emphasis, typeitalicnatureemphasis, journalism, opinion",9
34,2022,"typeitalicnatureemphasiss, emphasis, 2022, editors, guest",12
34,2023,"landings, 2023, finance, developments, watch",1
35,2005,"sacked, falsified, immunologist, mit, scramble",1
35,2006,"misconduct, imanishikari, baltimore, ethics, integrity",8
35,2007,"misconduct, weingart, gottinger, investigations, fraud",10
35,2008,"misconduct, austrian, punishment, scientific, integrity",12
35,2009,"libel, extortion, singh, misconduct, email",9
35,2010,"misconduct, libel, investigation, singhs, integrity",17
35,2011,"misconduct, fraud, accusations, diederik, investigation",17
35,2012,"misconduct, fraud, libel, integrity, wrongdoing",24
35,2013,"misconduct, bois, libel, fraud, alleged",15
35,2014,"misconduct, dishonest, honestly, fraud, employees",12
35,2015,"misconduct, artificialwindpipe, macchiarini, committed, paolo",11
35,2016,"misconduct, macchiarini, honesty, surgeon, paolo",17
35,2017,"misconduct, swedish, criticized, committed, investigation",10
35,2018,"misconduct, academic, inquiry, lab, integrity",11
35,2019,"misconduct, bankers, banker, dishonesty, banking",13
35,2020,"unsullied, rogues, negligence, hype, gallery",1
35,2021,"misconduct, fabricated, honesty, ferreting, researchfraud",6
35,2022,"croce, misconduct, scandal, resigned, falsification",3
36,2005,"telescope, setihome, custodian, mountain, merges",3
36,2006,"telescope, astronomers, observatory, astronomy, hubble",19
36,2007,"telescope, astronomers, service, scope, borra",8
36,2008,"telescope, astronomy, gemini, astronomers, telescopes",10
36,2009,"telescope, telescopes, hurrah, inaugurated, clover",7
36,2010,"telescope, astronomy, webb, observatory, ate",10
36,2011,"telescope, astronomy, hubble, radio, observatory",11
36,2012,"telescope, telescopes, kilometre, observatory, square",19
36,2013,"telescope, astronomy, southern, highestaltitude, inaugurating",6
36,2014,"telescope, observatory, hubble, telescopes, astronomy",9
36,2015,"telescope, hubble, telescopes, observatory, hubbles",19
36,2016,"telescope, observatory, fivehundredmeter, illfated, astroh",4
36,2017,"telescope, arecibo, planetariums, kilometre, puerto",9
36,2018,"telescope, hubble, webb, 8billion, astronomers",10
36,2019,"telescope, camera, beanstalk, rowanrobinson, involuntary",5
36,2020,"telescope, arecibo, observatory, astronomy, dish",10
36,2021,"telescope, webb, hubble, nasa, james",11
36,2022,"telescope, webb, james, observatory, space",23
37,2005,"safely, synthetic, melton, stain, biology",5
37,2006,"cellbiology, biologists, synthetic, jehoshua, formalisms",8
37,2007,"synthetic, biology, biological, fragilities, hayley",11
37,2008,"oscillator, biology, synthetic, fingers, pearson",10
37,2009,"synthetic, biology, multiplex, pixar, mage",11
37,2010,"synthetic, biology, venter, craig, life",24
37,2011,"synthetic, logic, circuits, coli, tamsir",14
37,2012,"synthetic, biology, biopixels, colony, arsenic",13
37,2013,"analog, synthetic, biology, computations, living",8
37,2014,"synthetic, biology, nucleotides, unnatural, circuits",14
37,2015,"gmos, biocontainment, synthetic, organisms, recoded",8
37,2016,"synthetic, recoding, synonymous, disallowed, repressilator",10
37,2017,"engineer, synthetic, semisynthetic, genetically, logic",7
37,2018,"winnertakeall, synthetic, dnabased, patterns, biology",11
37,2019,"synthetic, codons, controller, integral, biology",10
37,2020,"alphabet, voltmeter, armando, flowcytometry, pacheco",6
37,2021,"synthetic, alive, damageresistant, kitted, biobricks",7
37,2022,"synthetic, multicellular, biology, logic, artificial",13
38,2006,"entanglement, quantum, computers, insurmountable, onestep",2
38,2007,"heisenberglimited, estimation, measurement, precision, difficulttogenerate",1
38,2008,"spins, quantum, entangled, ions, entanglement",5
38,2009,"quantum, entanglement, processor, entangled, delay",8
38,2010,"quantum, threequbit, entanglement, ghz, qubits",9
38,2011,"quantum, ions, trapped, qubits, spin",23
38,2012,"quantum, qubit, silicon, spin, toffoli",12
38,2013,"quantum, superconducting, entanglement, qubits, state",9
38,2014,"quantum, ions, error, qubit, superconducting",11
38,2015,"quantum, entanglement, squeezed, hongoumandel, qubits",12
38,2016,"quantum, qubit, qubits, gauge, adiabatic",9
38,2017,"quantum, backaction, qubits, measurement, highdimensional",8
38,2018,"quantum, qubits, qubit, coupling, entanglement",12
38,2019,"quantum, qubits, error, gates, qubit",14
38,2020,"quantum, qubit, qubits, spin, coherent",14
38,2021,"quantum, qubits, error, logical, qubit",15
38,2022,"quantum, qubits, qubit, logical, error",20
39,2005,"thinktank, progressives, leftleaning, resort, bioethics",2
39,2006,"elections, capitol, holt, democrats, midterm",11
39,2007,"house, goldston, white, politics, science",7
39,2008,"presidential, election, president, goldston, excerpts",23
39,2009,"obamas, barack, obama, goldston, holdren",15
39,2010,"politics, barack, obama, sciencesavvy, bemoaning",6
39,2011,"kassen, betrays, translationalscience, political, rees",4
39,2012,"obama, congress, romney, science, barack",12
39,2013,"nonscientist, augustine, democrat, goto, dick",3
39,2014,"governor, palaeoecologists, congresss, enlisted, holt",2
39,2015,"marburgers, unsettles, gluckman, posthumous, brookhaven",2
39,2016,"trump, donald, president, election, science",24
39,2017,"trump, trumps, president, science, politics",19
39,2018,"trump, elections, house, office, droegemeier",9
39,2019,"droegemeier, adviser, trumps, trump, kelvin",11
39,2020,"biden, election, joe, trump, science",15
39,2021,"biden, office, presidents, science, cabinet",7
39,2022,"biden, house, arpah, science, adviser",10
40,2006,"kim, chun, byeong, 641, shamim",2
40,2009,"pogostick, 458, cochlear, pictures, accompanying",1
40,2012,"corrigendum, fig, correction, corrected, 2012",15
40,2013,"corrigendum, fig, correction, letter, nature",26
40,2014,"corrigendum, fig, correction, nature, article",27
40,2015,"corrigendum, correction, fig, letter, nature",23
40,2016,"corrigendum, fig, correction, letter, nature",39
40,2017,"corrigendum, fig, correction, letter, nature",29
40,2018,"corrigendum, fig, correction, letter, figure",15
40,2019,"066, arb1, fig, publisher, 2g",2
41,2006,"neurosteroids, receptor, gabaa, receptors, gpcr",4
41,2007,"2ar, dscam, gproteincoupled, receptors, gpcrs",3
41,2008,"rxr, ppar, receptor, epac2, ligandbinding",4
41,2009,"glutamate, nr2, glua2, subunits, receptor",4
41,2010,"renin, angiotensinogen, gabab, receptors, angiotensin",4
41,2011,"2ar, receptor, agonist, receptors, gpcr",12
41,2012,"receptor, muscarinic, par1, neurotensin, gproteincoupled",10
41,2013,"receptor, gproteincoupled, gpcr, gpcrs, insulin",12
41,2014,"receptor, glutamate, receptors, nmda, allosteric",8
41,2015,"gpr68, allosteric, glycine, receptors, receptor",7
41,2016,"receptor, receptors, gproteincoupled, allosteric, gpcrs",21
41,2017,"receptor, receptors, gproteincoupled, glp1, gpcrs",18
41,2018,"receptor, gpcrs, receptors, gproteincoupled, ptdins45p2",16
41,2019,"gabaa, receptor, receptors, mt2, bilobalide",10
41,2020,"gabab, receptor, receptors, transmembrane, gproteincoupled",13
41,2021,"receptor, receptors, gpcrs, gproteincoupled, transmembrane",18
41,2022,"agpcrs, receptors, receptor, stachel, tethered",10
41,2023,"bitopic, fentanyl, ionbinding, guano, c6",1
42,2007,"epigenetics, epigene, podcast, epigeneticists, portrayed",1
42,2008,"podcast, compactdisc, performer, sneezy, comedian",2
42,2012,"holiday, subscribe, discount, subscription, season",1
42,2013,"podcast, credit, charts, landmark, discoveries",1
42,2015,"podcast, weekly, audio, roundup, natures",6
42,2017,"podcast, hear, stories, 2017, biggest",48
42,2018,"podcast, thompson, benjamin, shamini, bundell",33
42,2019,"podcast, thompson, benjamin, bundell, shamini",55
42,2020,"podcast, howe, nick, bundell, shamini",22
42,2021,"podcast, fourpart, holiday, favourite, stories",3
42,2022,"podcast, manswer, festive, wormhole, sessions",2
44,2005,"space, rocket, commercial, peplow, launch",11
44,2006,"space, shuttle, launch, nasa, rockets",21
44,2007,"space, vistas, satellite, orbit, burrowing",17
44,2008,"space, shuttle, satellite, flight, launch",12
44,2009,"space, balloon, nasa, rocket, nasas",12
44,2010,"space, commercial, nasa, station, autopilot",9
44,2011,"space, nasa, shuttle, station, crashes",12
44,2012,"space, commercial, nasa, station, agencys",9
44,2013,"space, bevilacqua, riccardo, nasa, falcon",5
44,2014,"space, spaceflight, rocket, launch, satellites",10
44,2015,"rocket, spacex, space, spaceflight, station",9
44,2016,"space, japanese, satellite, jaxas, starships",6
44,2017,"space, 24year, spacepolicy, moreadvanced, earthobserving",4
44,2018,"spacex, space, rocket, astronauts, commercial",7
44,2019,"space, agency, terrible, spacex, orbit",8
44,2020,"spacex, space, crew, launch, spaceflight",8
44,2021,"space, station, debris, spacefarers, iss",6
44,2022,"ftx, station, space, box, spaceport",4
45,2007,"arenaviruses, haemorrhagic, tfr1, transferrin, fever",1
45,2013,"hcovemc, cd26, dpp4, merscov, coronavirusemc",4
45,2018,"hantaviruses, hps, andv, pcdh1, protocadherin1",1
45,2019,"tract, mucosa, lumen, secrete, reproductive",1
45,2020,"sarscov2, covid19, respiratory, antibodies, coronavirus",43
45,2021,"sarscov2, antibodies, covid19, spike, neutralizing",63
45,2022,"sarscov2, omicron, spike, antibodies, covid19",53
45,2023,"sarscov2, antibodies, nirmatrelvir, ace2, ba5",4
46,2005,"cocktail, musth, bodyguards, scentproducing, advertise",4
46,2006,"olfactory, underwater, chemosensory, smell, odour",12
46,2007,"olfactory, pheromone, odour, odorant, scent",14
46,2008,"olfactory, odorant, odour, receptors, proteincoupled",14
46,2009,"glomeruli, olfactory, odorants, attraction, fprs",7
46,2010,"olfactory, pheromone, odour, odorant, receptors",12
46,2011,"olfactory, odour, glomeruli, bulb, neurons",16
